batch:130,kl:0.02284,lr_multiplier:0.296,loss:4.201249122619629,entropy:3.710310459136963,explained_var_old:0.409,explained_var_new:0.488
batch:131,kl:0.01808,lr_multiplier:0.296,loss:4.187074661254883,entropy:3.750328540802002,explained_var_old:0.454,explained_var_new:0.545
batch:132,kl:0.01815,lr_multiplier:0.296,loss:4.198988914489746,entropy:3.685293674468994,explained_var_old:0.416,explained_var_new:0.502
batch:133,kl:0.01941,lr_multiplier:0.296,loss:4.241941452026367,entropy:3.6956331729888916,explained_var_old:0.381,explained_var_new:0.475
batch:134,kl:0.01616,lr_multiplier:0.296,loss:4.221560478210449,entropy:3.733652353286743,explained_var_old:0.417,explained_var_new:0.505
batch:135,kl:0.02287,lr_multiplier:0.296,loss:4.16796875,entropy:3.7008798122406006,explained_var_old:0.498,explained_var_new:0.585
batch:136,kl:0.01863,lr_multiplier:0.296,loss:4.108401775360107,entropy:3.686993360519409,explained_var_old:0.489,explained_var_new:0.557
batch:137,kl:0.02141,lr_multiplier:0.296,loss:4.2134318351745605,entropy:3.7241103649139404,explained_var_old:0.411,explained_var_new:0.524
batch:138,kl:0.01223,lr_multiplier:0.296,loss:4.190049171447754,entropy:3.6879990100860596,explained_var_old:0.428,explained_var_new:0.498
batch:139,kl:0.02301,lr_multiplier:0.296,loss:4.248616695404053,entropy:3.716991424560547,explained_var_old:0.375,explained_var_new:0.474
batch:140,kl:0.02060,lr_multiplier:0.296,loss:4.198262691497803,entropy:3.6947131156921387,explained_var_old:0.434,explained_var_new:0.515
batch:141,kl:0.02432,lr_multiplier:0.296,loss:4.224355697631836,entropy:3.7140276432037354,explained_var_old:0.399,explained_var_new:0.476
batch:142,kl:0.02837,lr_multiplier:0.296,loss:4.1570820808410645,entropy:3.6538290977478027,explained_var_old:0.428,explained_var_new:0.517
batch:143,kl:0.01575,lr_multiplier:0.296,loss:4.211954116821289,entropy:3.7000162601470947,explained_var_old:0.420,explained_var_new:0.500
batch:144,kl:0.01837,lr_multiplier:0.296,loss:4.207887172698975,entropy:3.696566343307495,explained_var_old:0.359,explained_var_new:0.435
batch:145,kl:0.02799,lr_multiplier:0.296,loss:4.179014205932617,entropy:3.6325929164886475,explained_var_old:0.393,explained_var_new:0.490
batch:146,kl:0.01840,lr_multiplier:0.296,loss:4.226048469543457,entropy:3.6791305541992188,explained_var_old:0.381,explained_var_new:0.449
batch:147,kl:0.01429,lr_multiplier:0.296,loss:4.250796318054199,entropy:3.7209715843200684,explained_var_old:0.350,explained_var_new:0.434
batch:148,kl:0.01433,lr_multiplier:0.296,loss:4.293127059936523,entropy:3.7210769653320312,explained_var_old:0.371,explained_var_new:0.458
batch:149,kl:0.01708,lr_multiplier:0.296,loss:4.22350549697876,entropy:3.702301502227783,explained_var_old:0.402,explained_var_new:0.486
batch:150,kl:0.01786,lr_multiplier:0.296,loss:4.26863956451416,entropy:3.7030398845672607,explained_var_old:0.358,explained_var_new:0.445
batch:151,kl:0.02148,lr_multiplier:0.296,loss:4.265039920806885,entropy:3.672917127609253,explained_var_old:0.332,explained_var_new:0.420
batch:152,kl:0.01717,lr_multiplier:0.296,loss:4.243100166320801,entropy:3.714972972869873,explained_var_old:0.367,explained_var_new:0.447
batch:153,kl:0.01371,lr_multiplier:0.296,loss:4.434635162353516,entropy:3.722341537475586,explained_var_old:0.195,explained_var_new:0.292
batch:154,kl:0.02073,lr_multiplier:0.296,loss:4.189534664154053,entropy:3.648303508758545,explained_var_old:0.369,explained_var_new:0.456
batch:155,kl:0.01380,lr_multiplier:0.296,loss:4.332230567932129,entropy:3.6712515354156494,explained_var_old:0.272,explained_var_new:0.363
batch:156,kl:0.01773,lr_multiplier:0.296,loss:4.354333877563477,entropy:3.741615056991577,explained_var_old:0.330,explained_var_new:0.389
batch:157,kl:0.01992,lr_multiplier:0.296,loss:4.333793640136719,entropy:3.720353364944458,explained_var_old:0.302,explained_var_new:0.389
batch:158,kl:0.01343,lr_multiplier:0.296,loss:4.367770671844482,entropy:3.7015867233276367,explained_var_old:0.262,explained_var_new:0.337
batch:159,kl:0.01323,lr_multiplier:0.296,loss:4.257503032684326,entropy:3.6763434410095215,explained_var_old:0.329,explained_var_new:0.404
batch:160,kl:0.01839,lr_multiplier:0.296,loss:4.306939601898193,entropy:3.6677236557006836,explained_var_old:0.307,explained_var_new:0.369
batch:161,kl:0.01730,lr_multiplier:0.296,loss:4.221381664276123,entropy:3.65791392326355,explained_var_old:0.327,explained_var_new:0.418
batch:162,kl:0.01713,lr_multiplier:0.296,loss:4.254305362701416,entropy:3.671743392944336,explained_var_old:0.349,explained_var_new:0.416
batch:163,kl:0.01621,lr_multiplier:0.296,loss:4.26264762878418,entropy:3.7103023529052734,explained_var_old:0.369,explained_var_new:0.447
batch:164,kl:0.01572,lr_multiplier:0.296,loss:4.219334125518799,entropy:3.6920933723449707,explained_var_old:0.425,explained_var_new:0.490
batch:165,kl:0.01326,lr_multiplier:0.296,loss:4.243480682373047,entropy:3.6956772804260254,explained_var_old:0.372,explained_var_new:0.455
batch:166,kl:0.01636,lr_multiplier:0.296,loss:4.207784175872803,entropy:3.6177239418029785,explained_var_old:0.352,explained_var_new:0.435
batch:167,kl:0.02380,lr_multiplier:0.296,loss:4.242626190185547,entropy:3.6222035884857178,explained_var_old:0.350,explained_var_new:0.427
batch:168,kl:0.01972,lr_multiplier:0.296,loss:4.20836067199707,entropy:3.674873113632202,explained_var_old:0.375,explained_var_new:0.465
batch:169,kl:0.01624,lr_multiplier:0.296,loss:4.231120586395264,entropy:3.6884829998016357,explained_var_old:0.363,explained_var_new:0.443
batch:170,kl:0.01549,lr_multiplier:0.296,loss:4.21712064743042,entropy:3.6951041221618652,explained_var_old:0.377,explained_var_new:0.457
batch:171,kl:0.02044,lr_multiplier:0.296,loss:4.220107555389404,entropy:3.6739537715911865,explained_var_old:0.371,explained_var_new:0.464
batch:172,kl:0.02655,lr_multiplier:0.296,loss:4.292038917541504,entropy:3.6068809032440186,explained_var_old:0.304,explained_var_new:0.352
batch:173,kl:0.02410,lr_multiplier:0.296,loss:4.191155433654785,entropy:3.626413106918335,explained_var_old:0.307,explained_var_new:0.418
batch:174,kl:0.02321,lr_multiplier:0.296,loss:4.293166160583496,entropy:3.6781375408172607,explained_var_old:0.312,explained_var_new:0.398
batch:175,kl:0.02297,lr_multiplier:0.296,loss:4.282026290893555,entropy:3.6507887840270996,explained_var_old:0.304,explained_var_new:0.396
batch:176,kl:0.01101,lr_multiplier:0.296,loss:4.265012741088867,entropy:3.662729501724243,explained_var_old:0.328,explained_var_new:0.405
batch:177,kl:0.01621,lr_multiplier:0.296,loss:4.292445659637451,entropy:3.674920082092285,explained_var_old:0.274,explained_var_new:0.359
batch:178,kl:0.01264,lr_multiplier:0.296,loss:4.380165100097656,entropy:3.691343307495117,explained_var_old:0.223,explained_var_new:0.315
batch:179,kl:0.02394,lr_multiplier:0.296,loss:4.273483753204346,entropy:3.660539150238037,explained_var_old:0.293,explained_var_new:0.372
batch:180,kl:0.01584,lr_multiplier:0.296,loss:4.306745529174805,entropy:3.6593644618988037,explained_var_old:0.296,explained_var_new:0.362
batch:181,kl:0.01673,lr_multiplier:0.296,loss:4.2250776290893555,entropy:3.6243224143981934,explained_var_old:0.312,explained_var_new:0.391
batch:182,kl:0.01682,lr_multiplier:0.296,loss:4.223536968231201,entropy:3.6328768730163574,explained_var_old:0.327,explained_var_new:0.396
batch:183,kl:0.01701,lr_multiplier:0.296,loss:4.202303886413574,entropy:3.5757243633270264,explained_var_old:0.312,explained_var_new:0.394
batch:184,kl:0.02716,lr_multiplier:0.296,loss:4.214904308319092,entropy:3.61711049079895,explained_var_old:0.335,explained_var_new:0.416
batch:185,kl:0.01923,lr_multiplier:0.296,loss:4.244406700134277,entropy:3.6638832092285156,explained_var_old:0.333,explained_var_new:0.406
batch:186,kl:0.01561,lr_multiplier:0.296,loss:4.200354099273682,entropy:3.6415178775787354,explained_var_old:0.369,explained_var_new:0.429
batch:187,kl:0.01111,lr_multiplier:0.296,loss:4.17994499206543,entropy:3.604790687561035,explained_var_old:0.352,explained_var_new:0.433
batch:188,kl:0.02160,lr_multiplier:0.296,loss:4.245005130767822,entropy:3.5933852195739746,explained_var_old:0.289,explained_var_new:0.373
batch:189,kl:0.02349,lr_multiplier:0.296,loss:4.186936378479004,entropy:3.642089366912842,explained_var_old:0.358,explained_var_new:0.443
batch:190,kl:0.01462,lr_multiplier:0.296,loss:4.29395866394043,entropy:3.649510383605957,explained_var_old:0.266,explained_var_new:0.328
batch:191,kl:0.01667,lr_multiplier:0.296,loss:4.223642826080322,entropy:3.6123318672180176,explained_var_old:0.332,explained_var_new:0.387
batch:192,kl:0.01304,lr_multiplier:0.296,loss:4.251428604125977,entropy:3.5828022956848145,explained_var_old:0.225,explained_var_new:0.317
batch:193,kl:0.02031,lr_multiplier:0.296,loss:4.209221363067627,entropy:3.584604263305664,explained_var_old:0.308,explained_var_new:0.364
batch:194,kl:0.02480,lr_multiplier:0.296,loss:4.164834022521973,entropy:3.5756847858428955,explained_var_old:0.369,explained_var_new:0.445
batch:195,kl:0.01682,lr_multiplier:0.296,loss:4.1908440589904785,entropy:3.600033760070801,explained_var_old:0.346,explained_var_new:0.411
batch:196,kl:0.02057,lr_multiplier:0.296,loss:4.2037835121154785,entropy:3.6290688514709473,explained_var_old:0.329,explained_var_new:0.412
batch:197,kl:0.02144,lr_multiplier:0.296,loss:4.227487087249756,entropy:3.564725160598755,explained_var_old:0.308,explained_var_new:0.363
batch:198,kl:0.01682,lr_multiplier:0.296,loss:4.10431432723999,entropy:3.570727586746216,explained_var_old:0.326,explained_var_new:0.407
batch:199,kl:0.01862,lr_multiplier:0.296,loss:4.19973087310791,entropy:3.5962390899658203,explained_var_old:0.338,explained_var_new:0.414
